job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
14679,"Associate Principal Engineer, NodeJS",Nagarro,Remote,"IT Professional, Application design, Associate Principal, Cloud, Agile, Javascript, jenkins, Programming",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-nodejs-nagarro-software-pvt-ltd-remote-10-to-15-years-291025503543
14680,"Associate Principal Engineer, Java",Nagarro,Remote,"IT Professional, spring boot, Hibernate, Associate Principal, GCP, Cloud Services, Javascript, Agile",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-java-nagarro-software-pvt-ltd-remote-10-to-15-years-291025501704
14681,"Associate Principal Engineer, DevOps",Nagarro,Remote,"IT Professional, Usage, Associate Principal, devops",1-2 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-devops-nagarro-software-pvt-ltd-remote-1-to-2-years-291025501424
14682,"Principal Engineer, Nodejs",Nagarro,Remote,"Computer science, System architecture, Automation, Coding, Postgresql, Application development, Unit testing, software quality",13-18 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-nodejs-nagarro-software-pvt-ltd-remote-13-to-18-years-291025503296
14683,"Associate Principal Engineer, Java Fullstack",Nagarro,Remote,"IT Professional, spring boot, Hibernate, Associate Principal, GCP, Cloud Services, Javascript, Agile",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-java-fullstack-nagarro-software-pvt-ltd-remote-10-to-15-years-291025501705
14684,"Principal Engineer, Java",Nagarro,Remote,"IT Professional, spring boot, Hibernate, GCP, Cloud Services, Javascript, Agile, jenkins",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-java-nagarro-software-pvt-ltd-remote-10-to-15-years-291025503312
14685,"Associate Principal Engineer, JavaScript Fullstack",Nagarro,Remote,"css, web services, bootstrap, hibernate, ajax, jquery, sql, microservices",5-9 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-javascript-fullstack-nagarro-software-pvt-ltd-remote-5-to-9-years-291025503583
14686,"Principal Engineer, Java Fullstack",Nagarro,Remote,"IT Professional, spring boot, Hibernate, GCP, Cloud Services, Javascript, Agile, jenkins",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-java-fullstack-nagarro-software-pvt-ltd-remote-10-to-15-years-291025503292
14687,"Principal Engineer, .Net Fullstack",Nagarro,Remote,"IT Professional, GCP, Cloud Services, Javascript, Agile, Programming, jenkins, HTML",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-net-fullstack-nagarro-software-pvt-ltd-remote-10-to-15-years-291025501509
14688,"Associate Principal Engineer, CRM Salesforce",Nagarro,Remote,"tcp, css, project management, c++, rdbms, oracle, c, api integration",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-crm-salesforce-nagarro-software-pvt-ltd-remote-10-to-15-years-291025502757
14689,"Associate Principal Engineer, ETL",Nagarro,Remote,"hive, python, amazon redshift, data warehousing, microsoft azure, pyspark, data pipeline, emr",4-8 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-etl-nagarro-software-pvt-ltd-remote-4-to-8-years-291025501405
14690,"Associate Principal Engineer, Cloud",Nagarro,Remote,"container, python, web services, microsoft azure, root cause analysis, cloud platform, docker, ansible",5-9 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-cloud-nagarro-software-pvt-ltd-remote-5-to-9-years-291025503579
14691,"Principal Engineer,Pharma Recipe Authoring",Nagarro,Remote,"ERP, Change management, Architecture, Pharma, Consulting, System integration, System design, Presales",11-16 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-pharma-recipe-authoring-nagarro-software-pvt-ltd-remote-11-to-16-years-240326508150
14692,"Associate Principal Engineer ,Mobile Developer (React Native)",Nagarro,Remote,"continuous integration, cd, rest, css, c++, ux, c, android",1-3 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-mobile-developer-react-native-nagarro-software-pvt-ltd-remote-1-to-3-years-291025501407
14693,"Associate Principal Engineer, CRM Salesforce CPQ (Technical Architect)",Nagarro,Remote,"Computer science, System testing, Data management, Coding, Unit testing, Middleware, Information technology, CRM",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-crm-salesforce-cpq-technical-architect-nagarro-software-pvt-ltd-remote-10-to-15-years-010426502331
14694,"Associate Principal Engineer, PHP",Nagarro,Remote,"IT Professional, Usage, Associate Principal, PHP",4-7 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-php-nagarro-software-pvt-ltd-remote-4-to-7-years-291025501420
14695,"Associate Principal Engineer, .Net Fullstack",Nagarro,Remote,"IT Professional, Associate Principal, GCP, Cloud Services, Javascript, Agile, Programming, jenkins",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-net-fullstack-nagarro-software-pvt-ltd-remote-10-to-15-years-291025503545
14696,"Principal Engineer, Hybris",Nagarro,Remote,"IT Professional, Spring mvc, SAP, Bfsi, Cloud, Javascript, Agile, jenkins",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-hybris-nagarro-software-pvt-ltd-remote-10-to-15-years-291025503547
14697,"Associate Principal Engineer, ERP",Nagarro,Remote,"IT Professional, ERP, Usage, Associate Principal",4-8 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-erp-nagarro-software-pvt-ltd-remote-4-to-8-years-301025502842
14698,Principal Engineer,Nagarro,Remote,"project management, quality control, engineering, engineering management, detail engineering, autocad, quality assurance, quality standards",11-19 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-nagarro-software-pvt-ltd-remote-11-to-19-years-031125504405
14699,Lead Engineer,Coderound Ai,Remote,"Backend, Architecture, Scalability, Machine learning, Technical leadership, Infrastructure, Deployment, Product design",4-9 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-engineer-coderound-ai-remote-4-to-9-years-090626501810
14700,AI Software Engineer (Early Career),Kiprosh,Remote,"rest, algorithms, css, python, engineering, javascript, artificial intelligence, ruby",0-2 Yrs,Remote,4.7,https://www.naukri.com/job-listings-ai-software-engineer-early-career-kiprosh-remote-0-to-2-years-260526500398
14701,Data Annotator Professional,Hurix,Remote,"Training, QA, data services, PDF, digital content, Skill development, Analytical, Machine learning",2-5 Yrs,Remote,3.1,https://www.naukri.com/job-listings-data-annotator-professional-hurix-systems-remote-2-to-5-years-180526507527
14702,Data Annotation Professional - German Experts,Han Digital Solution,Remote,"Training, Interpersonal skills, Quality standards, QC, German Language Expert, Project documentation, Artificial Intelligence, Focus",0-1 Yrs,Remote,3.6,https://www.naukri.com/job-listings-data-annotation-professional-german-experts-han-digital-solution-remote-0-to-1-years-241125506474
14703,Data Annotation Professional - French Experts,Han Digital Solution,Remote,"Training, Interpersonal skills, Quality standards, QC, Language Expert, French, Project documentation, Artificial Intelligence",0-1 Yrs,Remote,3.6,https://www.naukri.com/job-listings-data-annotation-professional-french-experts-han-digital-solution-remote-0-to-1-years-241125506357
14704,Junior Data Science Team Member,Imurgence,Remote,"metadata, Excel, data science, Analytical, Machine learning, Financial planning, data integrity, Data mining",0-2 Yrs,Remote,3.6,https://www.naukri.com/job-listings-junior-data-science-team-member-imurgence-remote-0-to-2-years-220221501630
14705,Data Science - Intern,MNJ Software,Remote,Not Available,No fixed duration,Remote,4.2,https://www.naukri.com/job-listings-data-science-intern-mnj-software-private-limited-remote-0-to-1-years-101122502465
14706,Ai ML Engineer,Damco Solutions,"Remote, Pune, Delhi / NCR","AI, cursor, Agentic Ai, Generative Ai, Langchain, Natural Language Processing, Chatbot, RAG",3-6 Yrs,Remote,3.4,https://www.naukri.com/job-listings-ai-ml-engineer-damco-solutions-remote-pune-delhi-ncr-3-to-6-years-280526021792
14707,Machine Learning / Python & Gen AI / Deep Learning Professional,Sparix Global,Remote,"Prototype, Machine learning, Technical Advisor, Technical leadership, Programming, Open source, Forecasting, Monitoring",10-15 Yrs,Remote,5.0,https://www.naukri.com/job-listings-machine-learning-python-gen-ai-deep-learning-professional-sparix-global-private-limited-remote-10-to-15-years-240426500840
14708,Senior Machine Learning Expert,Alignerr,Remote,"Training, Usage, MIN, Architecture, Focus, Machine learning, Mentor, Data quality",4-9 Yrs,Remote,3.7,https://www.naukri.com/job-listings-senior-machine-learning-expert-alignerr-remote-4-to-9-years-230226502574
14709,Full-Stack Engineer (AI-Native),Commerciax Infotech,Remote,"algorithms, rest, python, css, c++, machine learning, hibernate, artificial intelligence",1-4 Yrs,Remote,3.6,https://www.naukri.com/job-listings-full-stack-engineer-ai-native-commerciax-infotech-remote-1-to-4-years-050526503192
14710,Computer Vision Engineer – Intern,Rapidai Vision,Remote,Not Available,3 months duration,Remote,3.6,https://www.naukri.com/job-listings-computer-vision-engineer-intern-rapidai-vision-remote-0-to-1-years-270224500727
14711,AI \/ Machine Learning Professional,Brown Tech Int.,Remote,"cutting, aiml, machine learning, artificial intelligence, ml, Machine, Intelligence",3-7 Yrs,Remote,3.6,https://www.naukri.com/job-listings-ai-machine-learning-professional-brown-tech-int-remote-3-to-7-years-200126504851
14712,"Staff Engineer, Python",Nagarro,Remote,"algorithms, python, c++, c, machine learning, javascript, docker, sql",5-12 Yrs,Remote,3.9,https://www.naukri.com/job-listings-staff-engineer-python-nagarro-software-pvt-ltd-remote-5-to-12-years-291025502375
14713,"Senior Staff Engineer, .Net Web",Nagarro,Remote,"c#, algorithms, c++, c, android, performance engineering, machine learning, vhdl",7-14 Yrs,Remote,3.9,https://www.naukri.com/job-listings-senior-staff-engineer-net-web-nagarro-software-pvt-ltd-remote-7-to-14-years-291025502367
14714,"Senior Staff Engineer, ETL",Nagarro,Remote,"c++, oracle, c, data warehousing, performance engineering, machine learning, business intelligence, sql server",3-8 Yrs,Remote,3.9,https://www.naukri.com/job-listings-senior-staff-engineer-etl-nagarro-software-pvt-ltd-remote-3-to-8-years-291025501355
14715,Senior Staff Engineer,Nagarro,Remote,"c#, algorithms, c++, c, android, performance engineering, machine learning, vhdl",3-8 Yrs,Remote,3.9,https://www.naukri.com/job-listings-senior-staff-engineer-nagarro-software-pvt-ltd-remote-3-to-8-years-291025501324
14716,"Senior Staff Engineer, ERP",Nagarro,Remote,"c#, algorithms, c++, c, android, performance engineering, machine learning, vhdl",3-8 Yrs,Remote,3.9,https://www.naukri.com/job-listings-senior-staff-engineer-erp-nagarro-software-pvt-ltd-remote-3-to-8-years-291025501195
14717,Python + Machine Learning developer,Codersbrain India,Remote,"Data modeling, Aerospace, Analytical, Machine learning, Data structures, Healthcare, Data analytics, data visualization",3-5 Yrs,Remote,3.1,https://www.naukri.com/job-listings-python-machine-learning-developer-codersbrain-india-remote-3-to-5-years-290823502408
14718,Lead Principal Engineer (Python and Flask),Infraveo Technologies,Remote,"Web technologies, Architecture, Product service, Postgresql, Javascript, Troubleshooting, AWS, Forecasting",8-12 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-principal-engineer-python-and-flask-infraveo-technologies-remote-8-to-12-years-290525504880
14719,DevOps Engineer,Bluesoft Software Solution,Remote,"Supply chain, Manager Quality Assurance, Data management, Artificial Intelligence, Delivery Director, Consulting, System integration, Telecommunication",0-3 Yrs,Remote,3.6,https://www.naukri.com/job-listings-devops-engineer-bluesoft-software-solution-remote-0-to-3-years-210825500539
14720,Quantitative Researcher: Machine Learning,ARP Investments,Remote,"Computer science, Statistical modeling, Quantitative research, Machine learning, Data collection, Predictive modeling, Risk management, Predictive analytics",1-6 Yrs,Remote,3.6,https://www.naukri.com/job-listings-quantitative-researcher-machine-learning-arp-investments-remote-1-to-6-years-210225500216
14721,Lead Security Engineer,Highlevel Llc,Remote,"Automation, github, Artificial Intelligence, OWASP, Javascript, PHP, Application security, SDLC",8-13 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-security-engineer-highlevel-remote-8-to-13-years-280526500371
14722,Sr Staff Principal Engineer Enterprise Browser Chromium GNS,Getinz Techno Services,Remote,"C++, TDD, Memory management, Debugging, Performance testing, Network security, Data structures, Unit testing",10-15 Yrs,Remote,3.8,https://www.naukri.com/job-listings-sr-staff-principal-engineer-enterprise-browser-chromium-gns-getinz-techno-services-remote-10-to-15-years-020226502555
14723,Lead AI Engineer GCP & GenAI,Opplane,Remote,"gcp, machine learning, artificial intelligence, programming, communication skills, Intelligence, Program, Machine",4-8 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-ai-engineer-gcp-genai-opplane-remote-4-to-8-years-300126503255
14724,Session Lead (External Contractor) - Cloud DevOps Engineer Nanodegree,Udacity,Remote,"English, Cloud Computing, Artificial Intelligence, Science, Technical Training, Machine Learning, Teaching, Information Technology",1-2 Yrs,Remote,3.4,https://www.naukri.com/job-listings-session-lead-external-contractor-cloud-devops-engineer-nanodegree-udacity-remote-1-to-2-years-271221500897
14725,Lead Engineer - Tasks,Highlevel Llc,Remote,"Automation, Backend, github, Prototype, Front end, Artificial Intelligence, System design, Analytics",4-6 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-engineer-tasks-highlevel-remote-4-to-6-years-210526505352
14726,Lead Engineer - Workflow Builder DSL,Highlevel Llc,Remote,"Automation, Backend, Artificial Intelligence, Schema, Workflow, JSON, DSL, Operations",7-12 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-engineer-workflow-builder-dsl-highlevel-remote-7-to-12-years-210526505294
14727,Lead DevOps Engineer - Developer Productivity,Highlevel Llc,Remote,"Automation, github, Scalability, Artificial Intelligence, devops, jenkins, Vulnerability, Python",7-12 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-devops-engineer-developer-productivity-highlevel-remote-7-to-12-years-210526505282
14728,Lead Engineer - Custom Objects,Highlevel Llc,Remote,"Automation, Backend, Artificial Intelligence, MySQL, MongoDB, Load balancing, Distribution system, CRM",7-12 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-engineer-custom-objects-highlevel-remote-7-to-12-years-210526505262
14729,Senior Tech Lead/Head of Engineering,Infraveo Technologies,Remote,"Head Business Development, Backend, Senior Technical Lead, Machine learning, Javascript, Infrastructure, Healthcare, Product design",25-27 Yrs,Remote,3.6,https://www.naukri.com/job-listings-senior-tech-lead-head-of-engineering-infraveo-technologies-remote-25-to-27-years-290525504951
14730,Lead Backend Engineer (ML and cloud-native architectures),Infraveo Technologies,Remote,"Computer science, Backend, Architecture, Debugging, Machine learning, Cloud, Continuous improvement, Distribution system",4-8 Yrs,Remote,3.6,https://www.naukri.com/job-listings-lead-backend-engineer-ml-and-cloud-native-architectures-infraveo-technologies-remote-4-to-8-years-290525504838
